id,title,category,sub_category,grade,completeness,missing_fields,cover_file,cover_url,body_len,history_len
chuci-63,哀岁,poems,,B,82%,history|related_people,article_chuci-63.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-63.jpg,307,0
chuci-50,远逝,poems,,B,82%,history|related_people,article_chuci-50.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-50.jpg,549,0
chuci-31,沉江,poems,,B,82%,history|related_people,article_chuci-31.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-31.jpg,650,0
chuci-34,自悲,poems,,B,82%,history|related_people,article_chuci-34.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-34.jpg,561,0
dongzhi,冬至,festivals,节气,B,82%,body|history,article_dongzhi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_dongzhi.jpg,18,12
songci-300-23, · 晏几道,poems,,B,82%,history|related_people,article_songci-300-23.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-23.jpg,81,0
chunfen,春分,festivals,节气,B,82%,body|history,article_chunfen.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chunfen.jpg,21,9
chuci-43,蓄英,poems,,B,82%,history|related_people,article_chuci-43.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-43.jpg,149,0
chuci-53,愍命,poems,,B,82%,history|related_people,article_chuci-53.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-53.jpg,525,0
yuanqu-90,天净沙・平生肥马轻裘，何须锦带吴钩？百岁光阴转首，休闲生受，叹功,poems,,B,82%,excerpt|history,article_yuanqu-90.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-90.jpg,51,0
diaochan,貂蝉,figures,帝王将相,B,82%,body|related_people,article_diaochan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_diaochan.jpg,27,43
chuci-25,九辩,poems,,B,82%,history|related_people,article_chuci-25.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-25.jpg,2138,0
yuejianglou,岳阳楼,artifacts,楼阁,B,82%,body|related_people,article_yuejianglou.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuejianglou.jpg,13,20
chaitoufeng,钗头凤·红酥手,poems,宋词,B,82%,body|related_people,article_chaitoufeng.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chaitoufeng.jpg,23,53
qian-ling,乾陵,artifacts,陵墓,B,82%,body|related_people,article_qian-ling.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qian-ling.jpg,17,20
chuci-46,株昭,poems,,B,82%,history|related_people,article_chuci-46.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-46.jpg,242,0
huangjuezi,黄月英,figures,科学家,B,82%,body|related_people,article_huangjuezi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_huangjuezi.jpg,28,36
chuci-61,悼乱,poems,,B,82%,history|related_people,article_chuci-61.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-61.jpg,278,0
shijing-300,那,poems,,B,82%,history|faq,article_shijing-300.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-300.jpg,125,0
yiheyuan,颐和园,artifacts,园林,B,82%,body|related_people,article_yiheyuan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yiheyuan.jpg,13,24
ming-xiaoling,明孝陵,artifacts,陵墓,B,82%,body|related_people,article_ming-xiaoling.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_ming-xiaoling.jpg,20,20
shujin,蜀锦,lifestyle,丝绸,B,82%,body|faq,article_shujin.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shujin.jpg,27,71
shaoxinghuangjiu,绍兴黄酒,lifestyle,酒文化,B,82%,faq|related_people,article_shaoxinghuangjiu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shaoxinghuangjiu.jpg,35,68
kunqu,昆曲,intangible,传统戏曲,B,82%,history|faq,article_kunqu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_kunqu.jpg,39,14
liangshang,梁山伯与祝英台,mythology,民间传说,B,82%,body|history,article_liangshang.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_liangshang.jpg,21,11
guzheng,古筝,intangible,传统技艺,B,82%,body|history,article_guzheng.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guzheng.jpg,12,17
fenguan,凤冠,lifestyle,服饰,B,82%,body|faq,article_fenguan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_fenguan.jpg,21,43
cizhoudawan,景德镇瓷器,intangible,传统技艺,B,82%,body|faq,article_cizhoudawan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_cizhoudawan.jpg,24,21
qixi,七夕节,festivals,传统节日,B,82%,body|faq,article_qixi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qixi.jpg,21,26
qianziwen,《千字文》,classics,蒙学,B,82%,body|faq,article_qianziwen.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qianziwen.jpg,20,34
shanghan-lun,《伤寒杂病论》,classics,医典,B,82%,body|faq,article_shanghan-lun.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shanghan-lun.jpg,25,55
qiu-fen,秋分,festivals,节气,B,82%,body|history,article_qiu-fen.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_qiu-fen.jpg,17,9
lidong,立冬,festivals,节气,B,82%,body|history,article_lidong.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lidong.jpg,17,9
zhuozhengyuan,拙政园,artifacts,园林,B,82%,body|history,article_zhuozhengyuan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhuozhengyuan.jpg,13,19
miyiu,米酒,lifestyle,酒文化,B,82%,faq|related_people,article_miyiu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_miyiu.jpg,37,40
yuanqu-17,诈妮子调风月・十二月,poems,,A,91%,history,article_yuanqu-17.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-17.jpg,68,0
shijing-252,民劳,poems,,A,91%,history,article_shijing-252.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-252.jpg,272,0
songci-300-234, · 周邦彦,poems,,A,91%,history,article_songci-300-234.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-234.jpg,186,0
liqiu,立秋：凉风至,festivals,,A,91%,related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_liqiu.jpg,63,60
tangbohu,唐伯虎,figures,艺术家,A,100%,—,article_tangbohu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangbohu.jpg,50,85
songci-300-241, · 周邦彦,poems,,A,91%,history,article_songci-300-241.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-241.jpg,148,0
guangwudi,刘秀,figures,帝王将相,A,91%,faq,article_guangwudi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guangwudi.jpg,31,61
shijing-264,召旻,poems,,A,91%,history,article_shijing-264.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-264.jpg,227,0
songci-300-233, · 周邦彦,poems,,A,91%,history,article_songci-300-233.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-233.jpg,148,0
yuanqu-20,诈妮子调风月・上小楼,poems,,A,91%,history,article_yuanqu-20.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-20.jpg,102,0
guanhanqing,关汉卿,figures,文人墨客,A,100%,—,article_guanhanqing.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guanhanqing.jpg,41,36
zhoubi,周髀算经,technology,数学,A,91%,faq,article_zhoubi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhoubi.jpg,30,46
daodejing,《道德经》,classics,子部,A,100%,—,article_daodejing.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_daodejing.jpg,35,26
sunwukong,孙悟空,figures,民族英雄,A,100%,—,article_sunwukong.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_sunwukong.jpg,30,68
songci-300-242, · 周邦彦,poems,,A,91%,history,article_songci-300-242.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-242.jpg,89,0
wanglu,望庐山瀑布,poems,唐诗,A,91%,faq,article_wanglu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wanglu.jpg,35,27
shijing-95,鸡鸣,poems,,A,91%,history,article_shijing-95.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-95.jpg,76,0
chajing,《茶经》,classics,子部,A,100%,—,article_chajing.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chajing.jpg,33,28
libing,李白,figures,文人墨客,A,100%,—,article_libing.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_libing.jpg,33,25
taohuayuan-ji,桃花源记,poems,散文,A,100%,—,article_taohuayuan-ji.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_taohuayuan-ji.jpg,33,24
houyi,后羿射日,mythology,创世神话,A,91%,body,article_houyi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_houyi.jpg,18,21
songci-300-270, · 陈克,poems,,A,91%,history,article_songci-300-270.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-270.jpg,70,0
baisuzhuan,白蛇传,mythology,民间传说,A,91%,body,article_baisuzhuan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_baisuzhuan.jpg,15,22
fenjiu,山西汾酒,lifestyle,酒文化,A,100%,—,article_fenjiu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_fenjiu.jpg,34,73
zhubajie,猪八戒,figures,民族英雄,A,100%,—,article_zhubajie.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhubajie.jpg,33,52
dujiangyan,都江堰,artifacts,水利,A,91%,body,article_dujiangyan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_dujiangyan.jpg,28,27
guihua,桂花酒,lifestyle,酒文化,A,91%,body,article_guihua.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guihua.jpg,29,39
songci-300-276, · 范成大,poems,,A,91%,history,article_songci-300-276.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-276.jpg,72,0
suzhou,苏州园林：咫尺乾坤,artifacts,,A,91%,related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_suzhou.jpg,43,63
wangshifu,王实甫,figures,文人墨客,A,100%,—,article_wangshifu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wangshifu.jpg,41,23
linzexu,林则徐,figures,民族英雄,A,100%,—,article_linzexu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_linzexu.jpg,52,82
shijing-254,荡,poems,,A,91%,history,article_shijing-254.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-254.jpg,360,0
sunwu,孙武,philosophy,兵家,A,91%,related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_sunwu.jpg,41,41
songci-300-259, · 张炎,poems,,A,91%,history,article_songci-300-259.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-259.jpg,142,0
yuanqu-4,诈妮子调风月・寄生草,poems,,A,91%,history,article_yuanqu-4.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-4.jpg,113,0
shijing-97,着,poems,,A,91%,history,article_shijing-97.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-97.jpg,79,0
jingye,《静夜思》·李白,poems,,A,100%,—,article_jingye.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_jingye.jpg,53,68
shijing-249,公刘,poems,,A,91%,history,article_shijing-249.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-249.jpg,318,0
luoyangqiao,卢沟桥,artifacts,桥梁,A,91%,body,article_luoyangqiao.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_luoyangqiao.jpg,13,21
shijing-256,桑柔,poems,,A,91%,history,article_shijing-256.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-256.jpg,589,0
chuci-5,大司命,poems,,A,91%,history,article_chuci-5.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-5.jpg,196,0
songci-300-261, · 张炎,poems,,A,91%,history,article_songci-300-261.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-261.jpg,144,0
yuanqu-5,诈妮子调风月・幺篇,poems,,A,91%,history,article_yuanqu-5.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-5.jpg,92,0
songci-300-110, · 李重元,poems,,A,91%,history,article_songci-300-110.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-110.jpg,52,0
fajia,法家：法术势,philosophy,,A,91%,related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_fajia.jpg,37,52
jiannanchun,剑南春,lifestyle,酒文化,A,91%,body,article_jiannanchun.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_jiannanchun.jpg,28,65
shijing-98,东方之日,poems,,A,91%,history,article_shijing-98.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-98.jpg,64,0
rujia,儒家：仁礼之学,philosophy,,A,91%,related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_rujia.jpg,46,56
songci-300-278, · 张孝祥,poems,,A,91%,history,article_songci-300-278.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-278.jpg,209,0
dongqichang,董其昌,figures,艺术家,A,91%,faq,article_dongqichang.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_dongqichang.jpg,49,36
shenxiu,神秀,philosophy,禅宗,A,100%,—,article_shenxiu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shenxiu.jpg,39,46
shijing-259,烝民,poems,,A,91%,history,article_shijing-259.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-259.jpg,352,0
zhenjiu,针灸,technology,中医,A,100%,—,article_zhenjiu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhenjiu.jpg,30,52
bagua,八卦,philosophy,易学,A,100%,—,article_bagua.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_bagua.jpg,48,34
shijing-258,崧高,poems,,A,91%,history,article_shijing-258.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-258.jpg,342,0
tianrenheyi,天人合一,philosophy,哲学概念,A,100%,—,article_tianrenheyi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tianrenheyi.jpg,31,68
yuanqu-31,诈妮子调风月・梨花儿,poems,,A,91%,history,article_yuanqu-31.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-31.jpg,143,0
yuanqu-24,诈妮子调风月・四煞,poems,,A,91%,history,article_yuanqu-24.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-24.jpg,93,0
wuqinxi,五禽戏,technology,中医,A,100%,—,article_wuqinxi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wuqinxi.jpg,34,52
yuanqu-65,后庭花煞・掩袖暗含羞，开樽越酿愁。闷把苔墙画，慵将锦字修。最风流，,poems,,A,91%,history,article_yuanqu-65.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-65.jpg,58,0
maotai,茅台酒,lifestyle,酒文化,A,91%,related_people,article_maotai.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_maotai.jpg,51,80
huanghuali,黄花梨,lifestyle,家具,A,91%,body,article_huanghuali.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_huanghuali.jpg,26,37
yuanqu-41,诈妮子调风月・甜水令,poems,,A,91%,history,article_yuanqu-41.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-41.jpg,64,0
yuanqu-85,大石调・青杏子骋怀,poems,,A,91%,history,article_yuanqu-85.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-85.jpg,59,0
weiboyang,魏伯阳,philosophy,道学,A,100%,—,article_weiboyang.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_weiboyang.jpg,30,34
wanganshi,王安石,figures,文人墨客,A,100%,—,article_wanganshi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_wanganshi.jpg,37,92
dengshichang,邓世昌,figures,民族英雄,A,100%,—,article_dengshichang.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_dengshichang.jpg,39,114
lidaizhao,李代桃,figures,文人墨客,A,100%,—,article_lidaizhao.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lidaizhao.jpg,50,35
chuci-1,东皇太一,poems,,A,91%,history,article_chuci-1.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-1.jpg,108,0
guanju,关雎,poems,诗经,A,91%,body,article_guanju.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guanju.jpg,28,24
guqin,古琴,intangible,传统技艺,A,91%,body,article_guqin.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guqin.jpg,29,25
shuihu-zhuan,《水浒传》,classics,集部,A,100%,—,article_shuihu-zhuan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shuihu-zhuan.jpg,33,24
chuci-6,少司命,poems,,A,91%,history,article_chuci-6.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-6.jpg,191,0
songci-300-272, · 周紫芝,poems,,A,91%,history,article_songci-300-272.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_songci-300-272.jpg,81,0
yuanqu-50,正宫・白鹤子（四首）,poems,,A,91%,history,article_yuanqu-50.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-50.jpg,143,0
chuci-26,招魂,poems,,A,91%,history,article_chuci-26.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-26.jpg,1638,0
kangxi,康熙帝,figures,帝王将相,A,100%,—,article_kangxi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_kangxi.jpg,62,55
lisiyuan,李时珍,figures,科学家,A,100%,—,article_lisiyuan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lisiyuan.jpg,40,62
chuci-54,思古,poems,,A,91%,history,article_chuci-54.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-54.jpg,479,0
chuci-59,悯上,poems,,A,91%,history,article_chuci-59.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-59.jpg,272,0
chuci-30,初放,poems,,A,91%,history,article_chuci-30.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-30.jpg,274,0
yuanqu-2,诈妮子调风月・那吒令,poems,,A,91%,history,article_yuanqu-2.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-2.jpg,72,0
yuanqu-26,诈妮子调风月・二煞,poems,,A,91%,history,article_yuanqu-26.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-26.jpg,90,0
yuanqu-60,幺・等闲辜负，好天良夜。玉炉中，银台上，香消烛灭。凤帏冷落，鸳衾,poems,,A,91%,history,article_yuanqu-60.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-60.jpg,58,0
lucha,绿茶,lifestyle,茶文化,A,91%,faq,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lucha.jpg,31,47
chuci-28,惜誓,poems,,A,91%,history,article_chuci-28.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-28.jpg,623,0
shijing-257,云汉,poems,,A,91%,history,article_shijing-257.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-257.jpg,431,0
yuanqu-19,诈妮子调风月・江儿水,poems,,A,91%,history,article_yuanqu-19.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-19.jpg,78,0
chuci-35,哀命,poems,,A,91%,history,article_chuci-35.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-35.jpg,327,0
shijing-99,东方未明,poems,,A,91%,history,article_shijing-99.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-99.jpg,73,0
niannujiao,念奴娇·赤壁怀古,poems,宋词,A,100%,—,article_niannujiao.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_niannujiao.jpg,35,40
jiangjinjiu,将进酒,poems,唐诗,A,100%,—,article_jiangjinjiu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_jiangjinjiu.jpg,69,55
chuci-57,怨上,poems,,A,91%,history,article_chuci-57.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuci-57.jpg,279,0
damo,达摩,philosophy,禅宗,A,100%,—,article_damo.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_damo.jpg,31,53
lvbq,吕不韦,philosophy,杂家,A,100%,—,article_lvbq.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lvbq.jpg,42,42
shijing-293,桓,poems,,A,91%,history,article_shijing-293.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shijing-293.jpg,58,0
zhinanzhen,指南针,technology,四大发明,A,91%,faq,article_zhinanzhen.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhinanzhen.jpg,39,40
taizong,唐太宗,figures,帝王将相,A,100%,—,article_taizong.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_taizong.jpg,54,50
libingzhong,李冰,figures,科学家,A,100%,—,article_libingzhong.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_libingzhong.jpg,48,70
zhengbanqiao,郑板桥,figures,艺术家,A,100%,—,article_zhengbanqiao.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zhengbanqiao.jpg,46,82
mengzi,孟子,figures,思想家,A,100%,—,article_mengzi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_mengzi.jpg,59,68
zitan,紫檀,lifestyle,家具,A,100%,—,article_zitan.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_zitan.jpg,32,45
chuibi,《赤壁赋》·苏轼,poems,,A,91%,related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_chuibi.jpg,47,60
dufu,杜甫,figures,文人墨客,A,100%,—,article_dufu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_dufu.jpg,62,68
guanyu,关羽,figures,帝王将相,A,100%,—,article_guanyu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_guanyu.jpg,43,70
maxingwu,马致远,figures,文人墨客,A,91%,faq,article_maxingwu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_maxingwu.jpg,44,31
subaixie,苏东坡：也无风雨也无晴,figures,,A,100%,—,article_subaixie.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_subaixie.jpg,61,66
huangtingjian,黄庭坚,figures,文人墨客,A,91%,faq,article_huangtingjian.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_huangtingjian.jpg,50,38
lijing,李诫,technology,营造,A,91%,faq,article_lijing.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lijing.jpg,34,53
jianyi,简仪,technology,天文,A,91%,faq,article_jianyi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_jianyi.jpg,35,45
likui,李逵,figures,民族英雄,A,91%,faq,article_likui.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_likui.jpg,33,33
shennong,《神农本草经》,classics,医典,A,91%,faq,article_shennong.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_shennong.jpg,30,27
luzhi,陆羽,figures,文人墨客,A,91%,related_people,article_luzhi.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_luzhi.jpg,55,44
bencao,本草纲目,technology,中医,A,91%,faq,article_bencao.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_bencao.jpg,36,46
ruyao,汝窑,lifestyle,茶具,A,91%,faq,article_ruyao.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_ruyao.jpg,31,80
